,N°,Compuesto,IUPAC,Formula,SMILE,Plantas a las que pertenecen,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
150,151,Equisetina,"(3E,5S)-3-[[(1S,2R,4aS,6R,8aR)-1,6-dimetil-2-[(E)-prop-1-enil]-4a,5,6,7,8,8a-hexahidro-2H-naftalen-1-il]-hidroximetilideno]-5-(hidroximetil)-1-metilpirrolidin-2,4-diona",C22H31NO4,C/C=C/[C@@H]1C=C[C@@H]2C[C@@H](CC[C@H]2[C@]1(C)/C(=C\3/C(=O)[C@@H](N(C3=O)C)CO)/O)C,33,12.78396096,12.78396096,0.079871504,-0.903032512,0.344979507,41.37037037,373.493,342.245,373.2253085,148,0,0.260963491,-0.510716512,0.510716512,0.260963491,1.333333333,2.037037037,2.62962963,16.26635857,9.53721514,2.533540165,-2.500892392,2.556694663,-2.450528234,6.26417525,-0.126073672,2.850098106,2.135797563,721.8244221,19.93035694,16.68271691,16.68271691,12.76630997,9.939069532,9.939069532,8.61001825,8.61001825,7.060720826,7.060720826,5.354979926,5.354979926,-1.88,1012018.536,19.86986295,7.2673527,2.96219448,160.9880782,15.11296452,17.37411023,5.783244946,0,5.907179729,0,9.589074368,0,0,0,44.57237645,37.51909858,18.3805685,6.606881965,19.80212916,11.69042468,0,4.899909731,29.08661465,46.0755173,13.65455395,35.63634983,0,0,0,0,0,0,46.49978397,9.589074368,29.08661465,40.03367647,35.63634983,0,0,0,77.84,29.75413794,19.80212916,0,23.16808149,11.83581209,19.26246487,11.94758171,0,25.99951461,19.07577741,0,0,0,26.74915171,20.87885051,-0.848165627,-0.007515197,-0.903032512,11.46716545,5.747843273,1.49903573,0.636363636,27,2,5,2,1,3,1,0,0,0,6,0,4,2,5,1,3,1,1,2,0,0,5.348196376,3,3.0213,103.8516,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,152,Hiperósido,"2-(3,4-dihidroxifenil)-5,7-dihidroxi-3-[(2S,3R,4S,5R,6R)-3,4,5-trihidroxi-6-(hidroximetil)oxan-2-il]oxicromen-4-ona",C21H20O12,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,34,13.24691681,13.24691681,0.02011414,-1.854275689,0.228875145,25.27272727,464.379,444.219,464.0954761,176,0,0.238632695,-0.507678166,0.507678166,0.238632695,0.878787879,1.606060606,2.272727273,16.70794502,9.991269918,2.450516444,-2.39036143,2.3886944,-2.597794575,5.879827692,-0.277225178,2.764681287,1.909027255,1250.204178,24.02421507,16.6913114,16.6913114,15.61629996,9.643171022,9.643171022,7.446087707,7.446087707,5.237715077,5.237715077,3.510900786,3.510900786,-3.55,19075457.65,22.6370817,8.422569963,3.898783839,183.9012828,54.743096,46.88413357,17.25927109,17.46832895,0,0,4.794537184,0,0,0,0,18.19910121,17.69618563,6.606881965,54.743096,10.96924436,0,0,0,30.70589228,6.606881965,40.55516292,0,40.07125808,10.16565335,0,28.74755917,0,78.1649934,4.736862954,0,0,39.54352346,0,22.29294327,0,210.51,71.4891238,45.64675634,0,22.29294327,0,24.26546827,6.066367068,0,0,0,13.89087684,16.45776442,0,13.24691681,78.65309162,-1.193318767,-3.049259369,5.358577588,-8.400251266,-0.740187697,0,0.285714286,33,8,12,0,1,1,0,2,1,3,5,0,12,8,12,2,4,0,1,1,0,0,5.777648618,4,-0.5389,108.9744,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,153,Taspina,"5-[2-(dimetilamino)etil]-7,14-dimetoxi-2,9-dioxatetraciclo[6.6.2.04,16.011,15]hexadeca-1(14),4(16),5,7,11(15),12-hexaeno-3,10-diona",C20H19NO6,CN(C)CCC1=CC(=C2C3=C1C(=O)OC4=C(C=CC(=C34)C(=O)O2)OC)OC,35,12.87799178,12.87799178,0.233530224,-0.52347818,0.394959694,11.88888889,369.373,350.221,369.1212373,140,0,0.344247979,-0.492817106,0.492817106,0.344247979,0.888888889,1.555555556,2.222222222,16.48373406,9.970925043,2.240417411,-2.157527599,2.397299231,-2.166433187,6.214081963,0.401542586,2.649364009,2.259829677,1267.319381,19.29216426,15.54296771,15.54296771,12.95592746,8.501731962,8.501731962,6.668897592,6.668897592,4.780597865,4.780597865,3.494441853,3.494441853,-3.06,1408378.063,17.35864376,6.277833711,2.539178845,153.5646763,23.20793751,0,22.66506395,0,0,11.25117264,0,9.589074368,0,0,0,44.27871829,17.31720483,24.99204351,18.30802778,32.71093714,0,4.899909731,0,6.420821623,34.85969545,44.6027997,0,11.49902367,20.72489855,0,11.49902367,0,39.75960518,6.420821623,0,5.563451492,36.62247745,0,32.71093714,0,82.12,11.25117264,9.589074368,0,11.16604028,39.46474215,12.1082079,14.21959508,18.19910121,18.9952537,0,18.30802778,21.91149084,0,27.42041747,1.781550821,0.233184603,0.787997633,4.943483875,0.614737024,0.735946161,6.904524904,0.3,27,0,7,0,0,0,0,2,2,4,0,0,7,0,7,2,5,0,0,0,0,0,4.03609922,4,2.6117,102.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,154,Epigalocatequina,"(2R,3R)-2-(3,4,5-trihidroxifenil)-3,4-dihidro-2H-cromeno-3,5,7-triol",C15H14O7,O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1,35,10.18960223,10.18960223,0.064001559,-1.04973545,0.437093735,20.22727273,306.27,292.158,306.0739528,116,0,0.199776865,-0.507679031,0.507679031,0.199776865,0.863636364,1.5,2.136363636,16.50620481,9.934321868,2.325719581,-2.310775038,2.440756923,-2.298758638,5.539802311,0.019555513,2.442381428,2.028211111,717.9062011,16.01614338,11.26273826,11.26273826,10.3630811,6.50927051,6.50927051,5.159271498,5.159271498,3.607408848,3.607408848,2.538128497,2.538128497,-2.8,84086.30781,14.1505162,4.884859922,2.209436918,124.4564403,35.37602732,17.2485355,23.35250189,0,0,0,0,0,0,0,0,12.13273414,29.68045874,6.103966388,35.37602732,0,0,0,0,18.6287544,0,35.39237126,0,34.497071,4.736862954,0,34.497071,0,36.74313076,6.420821623,0,17.23086937,24.26546827,0,0,0,130.61,29.45646828,30.63916437,0,29.23280861,5.563451492,18.19910121,6.066367068,0,0,0,4.736862954,5.567914777,0,0,57.92712334,0.599587847,-1.942601936,4.772506155,-1.924530187,0,0,0.2,22,6,7,0,1,1,0,2,0,2,2,0,7,6,7,1,1,0,0,0,0,0,3.141967702,3,1.2517,74.2878,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,155,Genisteína,"5,7-dihidroxi-3-(4-hidroxifenil)cromen-4-ona",C15H10O5,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,36,12.38182115,12.38182115,0.00775463,-0.407926115,0.631832936,10.8,270.24,260.16,270.0528234,100,0,0.203750503,-0.507966245,0.507966245,0.203750503,0.9,1.6,2.3,16.33208836,10.04972793,2.132373228,-2.046350733,2.293427127,-2.043987275,5.874822871,0.451733745,2.394221001,2.314178646,846.5071387,14.2756564,10.19958925,10.19958925,9.558550648,5.829513822,5.829513822,4.363407437,4.363407437,3.019859618,3.019859618,2.058504878,2.058504878,-2.95,39600.41536,12.10276211,4.307802294,1.852183912,112.519202,19.73673312,34.48094285,0,5.428790392,0,0,4.794537184,0,0,0,12.13273414,17.69618563,12.13273414,5.563451492,19.73673312,10.96924436,0,0,0,0,0,52.88469298,0,28.37543848,5.428790392,0,17.2485355,0,15.31958218,0,0,0,51.87305353,0,22.09614734,0,90.9,5.428790392,20.11411937,0,33.78123135,5.563451492,6.066367068,24.4622642,12.13273414,0,0,4.417150937,5.28742654,0,12.38182115,28.41505765,0.52211383,-0.43369608,8.400761422,1.259848828,0,0,0,20,3,5,0,0,0,0,2,1,3,0,0,5,3,5,1,1,0,0,0,0,0,2.606815318,3,2.5768,72.9144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,156,Daidzeína,7-hidroxi-3-(4-hidroxifenil)cromen-4-ona,C15H10O4,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,36,12.32098781,12.32098781,0.049105023,-0.174129819,0.700091546,10.73684211,254.241,244.161,254.0579088,94,0,0.199992923,-0.507966245,0.507966245,0.199992923,0.894736842,1.578947368,2.315789474,16.33015665,10.05556525,2.089743857,-2.028877582,2.231068164,-2.03840845,5.820781845,0.473398422,2.402480906,2.257673569,800.4836768,13.40541292,9.829725925,9.829725925,9.147867046,5.689240358,5.689240358,4.205837926,4.205837926,2.936500125,2.936500125,1.957250305,1.957250305,-2.75,27964.87775,11.34664102,4.170292905,1.929518941,107.7249683,14.63020573,23.3452068,5.428790392,0,0,0,4.794537184,0,0,0,12.13273414,29.82891977,6.066367068,10.94967571,14.63020573,10.96924436,0,0,0,0,0,58.95106005,0,22.62592665,5.428790392,0,11.49902367,0,10.21305479,0,0,0,57.9394206,0,22.09614734,0,70.67,0,15.00759197,0,16.92781406,22.09614734,0,36.59499834,12.13273414,0,0,4.417150937,5.366593207,0,12.32098781,18.99991991,1.24924346,0.186928395,10.68536727,1.357626606,0,0,0,19,2,4,0,0,0,0,2,1,3,0,0,4,2,4,1,1,0,0,0,0,0,2.490464028,3,2.8712,71.2496,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,157,Berberina,"16,17-dimetoxi-5,7-dioxa-13-azoniapentaciclo[11.8.0.02,10.04,8.015,20]henicosa-1(13),2,4(8),9,14,16,18,20-octaeno",C20H18NO4 +,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,37;39,5.595634704,5.595634704,0.298552024,0.298552024,0.674490557,14.16,336.367,318.223,336.1230345,126,0,0.230800981,-0.492840781,0.492840781,0.230800981,1,1.84,2.64,16.696814,9.948838658,2.280121167,-2.169369976,2.410172795,-2.395395296,5.91353497,-0.685869719,3.107280913,1.752406739,1012.484166,16.96589085,14.16562872,14.16562872,12.27951954,8.29333982,8.29333982,6.268661692,6.268661692,5.000725186,5.000725186,3.768374318,3.768374318,-2.95,1279721.215,14.39783986,5.275648027,2.049607604,144.8670105,18.94745182,0,35.73964731,12.4868703,0,0,0,0,4.567099648,0,0,35.21514398,12.48718869,25.16927079,23.51455146,10.77244843,0,0,0,12.96557803,21.01253739,42.09213041,0,34.25542682,23.51455146,0,22.99804733,0,21.01253739,12.96557803,0,5.563451492,36.52867891,0,22.02982792,0,40.8,0,0,0,0,6.792942306,46.73607379,16.82083098,14.21959508,6.066367068,35.02941149,18.94745182,24.38354654,0,0,2.170564978,3.676418021,3.181402586,10.42370908,3.112077349,1.213513522,3.33876792,0.25,25,0,5,0,2,2,0,2,1,3,0,0,4,0,5,3,2,0,0,0,0,0,3.038317419,5,3.0963,92.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,158,_-amirina,"(3S,4aR,6aR,6bS,8aR,12aR,14aR,14bR)-4,4,6a,6b,8a,11,11,14b-octametil-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahidropicen-3-ol",C30H50O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,39,10.88362366,10.88362366,0.053330872,-0.124935146,0.387198831,55.19354839,426.729,376.329,426.3861662,176,0,0.059374863,-0.392562008,0.392562008,0.059374863,0.774193548,1.451612903,2.161290323,16.2683688,9.334265715,2.672682047,-2.710060136,2.751616988,-2.639894002,5.330354137,-0.2023973,2.668992852,1.573286163,790.2333915,22.66492594,21.90503275,21.90503275,14.19752473,13.58371515,13.58371515,15.24520128,15.24520128,13.04043076,13.04043076,10.50668496,10.50668496,-0.3,5446522.968,22.49014858,6.426136032,2.770138054,192.3980473,5.106527395,0,0,0,0,0,0,0,0,0,67.03902223,114.4518772,0,6.103966388,5.106527395,0,0,0,50.24366095,125.7020802,0,11.64912464,0,0,0,0,0,0,11.21049378,0,50.24366095,119.5981138,11.64912464,0,0,0,20.23,0,5.106527395,0,11.51895686,32.99285839,18.25663372,57.78739461,0,5.57310453,61.4659177,0,0,0,0,10.88362366,4.094577959,2.213889624,0,15.86977305,20.43813571,0,0.933333333,31,1,1,5,0,5,0,0,0,0,8,0,1,1,1,0,0,4,0,4,0,0,4.662088843,5,8.1689,130.7198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,159,Queleritrina,"1,2-dimetoxi-12-metil-[1,3]benzodioxolo[5,6-c]fenantridin-12-io",C21H18NO4 +,COC1=CC=C2C(C=[N+](C)C3=C2C=CC2=CC4=C(OCO4)C=C32)=C1OC,39,5.626541733,5.626541733,0.273449274,0.273449274,0.408940527,12.88461538,348.378,330.234,348.1230345,130,0,0.230801284,-0.492840775,0.492840775,0.230801284,0.846153846,1.615384615,2.384615385,16.69679966,9.998228922,2.214586257,-2.118727593,2.409482614,-2.283122663,6.147481124,-0.642276856,3.116613856,1.942681922,1199.655923,17.83613434,14.82876542,14.82876542,12.7070399,8.404105592,8.404105592,6.390646527,6.390646527,5.034164055,5.034164055,3.867174071,3.867174071,-3.21,1892174.187,15.07694527,5.392888816,1.939680134,149.8141344,18.94745182,7.047671983,29.1948909,12.30964302,0,0,0,0,4.567099648,0,6.066367068,35.71805956,5.386224214,30.37826773,23.51455146,32.44782179,0,0,7.047671983,0,21.01253739,42.59504598,0,22.99804733,23.51455146,0,22.99804733,0,21.01253739,7.047671983,0,0,42.59504598,0,32.44782179,0,40.8,0,0,0,6.792942306,0,55.44586912,0,14.21959508,19.18040612,35.02941149,18.94745182,24.30491984,0,0,5.539527878,1.139370276,3.056386524,12.39749026,2.086352513,0.273449274,5.369170099,0.19047619,26,0,5,0,1,1,0,3,1,4,0,0,4,0,5,2,2,0,0,0,0,0,3.127241906,5,3.7166,99.363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,160,Protopina,"15-metil-7,9,19,21-tetraoxa-15-azapentaciclo[15.7.0.04,12.06,10.018,22]tetracosa-1(17),4,6(10),11,18(22),23-hexaen-3-ona",C20H19NO5,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,39,13.08556973,13.08556973,0.086081822,0.086081822,0.72554057,18.42307692,353.374,334.222,353.1263227,134,0,0.230817651,-0.453584289,0.453584289,0.230817651,0.923076923,1.692307692,2.576923077,16.70105254,9.920521895,2.263350306,-2.224917533,2.398530153,-2.241600724,5.995580912,0.099004075,3.28411307,1.599674895,907.5599335,17.67299763,14.54049681,14.54049681,12.68667319,8.734588095,8.734588095,6.887378835,6.887378835,5.179806287,5.179806287,3.788810877,3.788810877,-2.73,1989850.677,15.51910035,5.915429177,2.487740823,150.7660775,23.84736155,0,28.78129228,13.58588461,0,0,4.794537184,0,0,0,6.066367068,42.79449779,30.63723742,0,23.741989,5.783244946,0,4.899909731,0,19.38639965,27.178313,46.51927424,0,22.99804733,18.94745182,0,22.99804733,0,37.86146768,19.38639965,0,27.04834315,24.26546827,0,0,0,57.23,0,4.794537184,0,19.36912956,17.73378495,53.44922441,0,0,24.26546827,11.94758171,18.94745182,22.14157357,0,15.32659439,0,3.750111437,2.981929803,7.642299724,1.099588294,1.979470171,2.078432618,0.35,26,0,6,0,3,3,0,2,0,2,0,0,6,0,6,3,0,0,0,0,0,0,3.530851501,5,2.5573,93.2025,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,161,Sanguinarina,"24-metil-5,7,18,20-tetraoxa-24-azoniahexaciclo[11.11.0.02,10.04,8.014,22.017,21]tetracosa-1(24),2,4(8),9,11,13,15,17(21),22-nonaeno",C20H14NO4 +,C[n+]1cc2c3OCOc3ccc2c2ccc3cc4OCOc4cc3c12,39,5.691541733,5.691541733,0.275192576,0.275192576,0.365369911,14.76,332.335,318.223,332.0917343,122,0,0.230840966,-0.453571992,0.453571992,0.230840966,0.72,1.48,2.4,16.70093666,9.999028439,2.235480328,-2.080958442,2.424579152,-2.282303823,6.14793965,-0.642274588,3.27514808,1.793299916,1215.392542,16.54324112,13.5358722,13.5358722,12.29282634,8.16495928,8.16495928,6.388924501,6.388924501,5.027817522,5.027817522,3.910298179,3.910298179,-3.21,1824221.454,13.12262691,4.446942406,1.645451791,142.4433611,18.94745182,7.047671983,29.1948909,19.10258533,0,0,0,0,4.567099648,0,6.066367068,35.71805956,5.386224214,16.15867264,23.51455146,32.44782179,0,0,7.047671983,0,13.58588461,42.59504598,0,22.99804733,23.51455146,0,22.99804733,0,13.58588461,7.047671983,0,0,42.59504598,0,32.44782179,0,40.8,0,0,0,13.58588461,0,50.05964491,5.386224214,0,12.13273414,42.07708348,18.94745182,24.43712078,0,0,5.655495979,1.154782691,3.223366169,12.47792968,2.106352513,0.555072653,2.056546202,0.15,25,0,5,0,2,2,0,3,1,4,0,0,4,0,5,3,0,0,0,0,0,0,2.334222644,6,3.4281,92.382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,162,Columbamina,"3,9,10-trimetoxi-5,6-dihidroisoquinolino[2,1-b]isoquinolin-7-io-2-ol", C20H20NO4 +,COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,39,10.18505535,10.18505535,0.154730009,0.154730009,0.74586109,12.44,338.383,318.223,338.1386845,128,0,0.213054747,-0.504237138,0.504237138,0.213054747,0.96,1.76,2.48,16.50842512,9.948377087,2.263335749,-2.177499876,2.390922473,-2.395571557,5.913299619,-0.685871407,2.64507984,1.964320797,981.3274764,17.55167728,14.49748724,14.49748724,12.1557283,8.143720494,8.143720494,6.087249213,6.087249213,4.807008219,4.807008219,3.558283269,3.558283269,-2.95,695325.363,15.57031267,5.844825261,2.34709551,145.5535302,19.31711626,0,35.73964731,5.693927995,0,0,0,0,4.567099648,0,0,35.21514398,12.48718869,32.27906833,23.8842159,10.77244843,0,0,0,12.96557803,21.32939262,42.09213041,0,34.25542682,18.77768851,0,22.99804733,0,26.43592002,12.96557803,0,5.563451492,36.52867891,0,22.02982792,0,51.8,0,5.106527395,0,5.749511833,11.49902367,40.74491778,5.563451492,27.39575969,18.19910121,16.83031029,14.21058886,18.40004303,0,0,12.25342708,3.272809744,2.11973949,9.766433243,2.969911108,0.853737009,4.863899293,0.25,25,1,5,0,1,1,0,2,1,3,0,0,4,1,5,2,3,0,0,0,0,0,3.640230272,4,3.0818,94.6038,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,163,Baicaleína,"5,6,7-trihidroxi-2-fenilcromen-4-ona",C15H10O5,OC1=CC2=C(C(O)=C1O)C(=O)C=C(O2)C1=CC=CC=C1,40,12.04446665,12.04446665,0.003845427,-0.738647119,0.591054666,10.8,270.24,260.16,270.0528234,100,0,0.200849627,-0.504067897,0.504067897,0.200849627,0.9,1.6,2.3,16.34786671,10.10492903,2.165525195,-2.063844096,2.398784507,-2.004304833,5.887403911,0.369740177,2.448692816,2.362332853,849.5071387,14.2756564,10.19958925,10.19958925,9.5753874,5.84857697,5.84857697,4.306968928,4.306968928,3.004747903,3.004747903,2.023564397,2.023564397,-2.95,42910.89291,12.10276211,4.307802294,1.763042678,112.519202,19.73673312,16.72949177,16.92781406,5.749511833,0,0,4.794537184,0,0,0,30.33183534,0,17.69618563,0,19.73673312,10.96924436,0,0,0,0,0,52.68789706,0,28.57223441,5.428790392,0,17.2485355,0,15.31958218,0,0,0,51.6762576,0,22.29294327,0,90.9,22.67732589,20.11411937,0,10.96924436,11.32369891,6.066367068,6.066367068,24.26546827,6.066367068,0,4.417150937,5.514212963,0,12.04446665,28.45764969,0.195009921,-1.665209016,11.28720313,0,0,0,0,20,3,5,0,0,0,0,2,1,3,0,0,5,3,5,1,1,0,0,0,0,0,2.606815318,3,2.5768,72.9144,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
